/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_45_485.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_45_485.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_45_485.jpg, 0, 0, 0, 0.0001580192
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_45_588.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_45_588.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_45_588.jpg, 0, 0, 0, 0.0001578564
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_45_719.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_45_719.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_45_719.jpg, 0, 0, 0, 0.0001574804
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_45_842.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_45_842.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_45_842.jpg, 0, 0, 0, 0.0001574662
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_45_959.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_45_959.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_45_959.jpg, 0, 0, 0, 0.0001578551
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_46_088.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_46_088.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_46_088.jpg, 0, 0, 0, 0.0001576337
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_46_190.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_46_190.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_46_190.jpg, 0, 0, 0, 0.0001576285
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_46_303.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_46_303.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_46_303.jpg, 0, 0, 0, 0.0001573517
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_46_427.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_46_427.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_46_427.jpg, 0, 0, 0, 0.0001579223
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_46_540.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_46_540.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_46_540.jpg, 0, 0, 0, 0.0001574416
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_46_640.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_46_640.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_46_640.jpg, 0, 0.04947925, 0, 0.04103287
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_46_771.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_46_771.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_46_771.jpg, 0, 0.4251544, 0, 0.4672843
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_46_872.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_46_872.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_46_872.jpg, 0, 0.7448044, 0, 1.169043
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_47_008.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_47_008.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_47_008.jpg, 0, 1, 0, 2.767975
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_47_140.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_47_140.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_47_140.jpg, 0, 1, 0, 4.41171
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_47_241.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_47_241.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_47_241.jpg, 0, 1, 0, 5.574488
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_47_341.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_47_341.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_47_341.jpg, 0, 1, 0, 6.726104
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_47_470.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_47_470.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_47_470.jpg, 0, 1, 0, 8.093287
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_47_593.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_47_593.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_47_593.jpg, 0, 1, 0, 9.437853
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_47_723.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_47_723.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_47_723.jpg, 0, 1, 0, 10.99551
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_47_852.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_47_852.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_47_852.jpg, 0, 1, 0, 12.35291
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_47_990.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_47_990.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_47_990.jpg, 0, 1, 0, 13.80177
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_48_125.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_48_125.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_48_125.jpg, -0.1233087, 1, 0, 15.36912
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_48_255.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_48_255.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_48_255.jpg, -0.264468, 1, 0, 16.56608
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_48_360.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_48_360.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_48_360.jpg, 0, 1, 0, 17.79067
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_48_493.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_48_493.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_48_493.jpg, 0, 1, 0, 19.01475
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_48_606.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_48_606.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_48_606.jpg, 0, 1, 0, 20.2323
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_48_724.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_48_724.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_48_724.jpg, 0, 1, 0, 21.43867
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_48_852.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_48_852.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_48_852.jpg, 0, 1, 0, 22.63065
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_48_988.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_48_988.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_48_988.jpg, -0.2619059, 1, 0, 23.96296
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_49_105.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_49_105.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_49_105.jpg, 0, 1, 0, 25.1182
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_49_238.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_49_238.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_49_238.jpg, 0, 1, 0, 26.45316
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_49_370.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_49_370.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_49_370.jpg, 0, 1, 0, 27.58267
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_49_472.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_49_472.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_49_472.jpg, -0.1178248, 1, 0, 28.50578
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_49_588.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_49_588.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_49_588.jpg, -0.465924, 1, 0, 29.45477
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_49_720.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_49_720.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_49_720.jpg, -0.06722403, 1, 0, 30.18913
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_49_825.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_49_825.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_49_825.jpg, 0, 1, 0, 30.18952
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_49_949.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_49_949.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_49_949.jpg, 0, 1, 0, 30.19024
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_50_051.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_50_051.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_50_051.jpg, 0, 1, 0, 30.1903
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_50_156.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_50_156.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_50_156.jpg, 0, 1, 0, 30.1903
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_50_273.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_50_273.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_50_273.jpg, 0, 1, 0, 30.19028
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_50_385.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_50_385.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_50_385.jpg, -0.3358054, 1, 0, 30.16193
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_50_513.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_50_513.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_50_513.jpg, -0.2484505, 1, 0, 30.18949
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_50_642.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_50_642.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_50_642.jpg, -0.07179308, 1, 0, 30.19066
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_50_755.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_50_755.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_50_755.jpg, 0, 1, 0, 30.1899
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_50_863.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_50_863.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_50_863.jpg, 0, 1, 0, 30.19027
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_50_970.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_50_970.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_50_970.jpg, 0, 1, 0, 30.19029
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_51_103.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_51_103.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_51_103.jpg, 0, 1, 0, 30.19031
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_51_206.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_51_206.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_51_206.jpg, 0, 1, 0, 30.19061
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_51_311.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_51_311.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_51_311.jpg, -0.1506937, 1, 0, 30.1832
/home/burhan/Desktop/Data/IMG/center_2020_09_15_20_27_51_412.jpg, /home/burhan/Desktop/Data/IMG/left_2020_09_15_20_27_51_412.jpg, /home/burhan/Desktop/Data/IMG/right_2020_09_15_20_27_51_412.jpg, -0.2426705, 1, 0, 30.18498
